timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742814431298,8,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.92-Thread Group Static pages 2025 1-32,text,true,,5251,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,8,0,0
1742814431306,7,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.92-Thread Group Static pages 2025 1-32,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,7,0,0
1742814431313,7,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.92-Thread Group Static pages 2025 1-32,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,7,0,0
1742814431320,6,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.92-Thread Group Static pages 2025 1-32,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,6,0,0
1742814431326,6,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.92-Thread Group Static pages 2025 1-32,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,6,0,0
1742814431332,7,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.92-Thread Group Static pages 2025 1-32,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,7,0,0
1742814431081,59,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.215-Thread Group Static pages 2025 1-32,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,59,0,0
1742814431140,292,/AjaxService/GetHomepageData-50,200,OK,10.0.2.215-Thread Group Static pages 2025 1-32,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,292,0,0
1742814430669,743,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.215-Thread Group Static pages 2025 1-32,,true,,383656,13745,1,1,null,730,20,9
1742814431629,266,/home,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,30532,454,1,1,https://uat.canararobeco.com/,265,0,11
1742814431895,2,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,2,0,0
1742814431898,5,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,2,0,0
1742814431903,3,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,2,0,0
1742814431906,3,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,2,0,0
1742814431909,4,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,3,0,0
1742814431913,4,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,2,0,0
1742814431918,2,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,2,0,0
1742814431920,4,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,4,0,0
1742814431924,3,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,3,0,0
1742814431927,6,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,2,0,0
1742814431933,4,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,3,0,0
1742814431937,2,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,2,0,0
1742814431939,2,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,5251,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,2,0,0
1742814431942,2,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,2,0,0
1742814431944,3,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,3,0,0
1742814431947,2,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,2,0,0
1742814431949,3,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,3,0,0
1742814431952,2,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,2,0,0
1742814431954,59,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,59,0,0
1742814432013,314,/AjaxService/GetHomepageData-50,200,OK,10.0.2.215-Thread Group Static pages 2025 1-33,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,314,0,0
1742814431629,695,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.215-Thread Group Static pages 2025 1-33,,true,,383657,13745,1,1,null,681,3,11
1742814432587,213,/home,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,30532,454,1,1,https://uat.canararobeco.com/,213,0,8
1742814432801,3,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,3,0,0
1742814432804,5,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,2,0,0
1742814432810,3,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,3,0,0
1742814432813,3,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,3,0,0
1742814432817,3,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,3,0,0
1742814432820,5,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,3,0,0
1742814432825,3,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,3,0,0
1742814432828,2,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,2,0,0
1742814432830,4,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,3,0,0
1742814432834,5,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,2,0,0
1742814432840,2,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,2,0,0
1742814432842,2,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,2,0,0
1742814432845,2,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,5251,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,2,0,0
1742814432847,3,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,3,0,0
1742814432851,6,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,6,0,0
1742814432857,3,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,3,0,0
1742814432860,3,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,3,0,0
1742814432863,2,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,2,0,0
1742814432865,54,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,54,0,0
1742814432919,259,/AjaxService/GetHomepageData-50,200,OK,10.0.2.215-Thread Group Static pages 2025 1-34,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,259,0,0
1742814432586,585,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.215-Thread Group Static pages 2025 1-34,,true,,383657,13745,1,1,null,576,7,8
1742814433547,308,/home,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,30532,454,1,1,https://uat.canararobeco.com/,306,0,9
1742814433856,2,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,2,0,0
1742814433859,5,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,2,0,0
1742814433864,8,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,8,0,0
1742814433873,2,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,2,0,0
1742814433875,4,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,3,0,0
1742814433879,10,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,7,0,0
1742814433889,7,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,7,0,0
1742814433896,7,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,7,0,0
1742814433903,54,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,14516,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,53,0,0
1742814433957,12,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,8,0,0
1742814433969,3,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,3,0,0
1742814433972,52,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,52,0,0
1742814434025,7,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,5250,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,7,0,0
1742814434033,7,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,6,0,0
1742814434040,6,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,6,0,0
1742814434046,10,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,10,0,0
1742814434056,7,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,7,0,0
1742814434063,6,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,6,0,0
1742814434070,70,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,70,0,0
1742814434140,348,/AjaxService/GetHomepageData-50,200,OK,10.0.2.215-Thread Group Static pages 2025 1-35,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,348,0,0
1742814433545,935,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.215-Thread Group Static pages 2025 1-35,,true,,383657,13745,1,1,null,920,8,9
1742814434511,279,/home,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,30532,454,1,1,https://uat.canararobeco.com/,278,0,9
1742814434791,2,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,2,0,0
1742814434794,6,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,3,0,0
1742814434801,7,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,7,0,0
1742814434808,3,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,20711,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,3,0,0
1742814434811,5,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,5,0,0
1742814434817,3,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,2,0,0
1742814434820,3,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,3,0,0
1742814434823,7,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,7,0,0
1742814434830,9,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,14515,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,9,0,0
1742814434839,9,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,8,0,0
1742814434848,52,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,4380,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,52,0,0
1742814434901,2,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,2,0,0
1742814434904,7,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,5251,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,7,0,0
1742814434911,3,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,9255,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,3,0,0
1742814434914,3,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,8169,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,3,0,0
1742814434917,7,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,5414,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,7,0,0
1742814434925,3,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,3,0,0
1742814434928,3,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,7467,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,3,0,0
1742814434931,118,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,118,0,0
1742814435049,334,/AjaxService/GetHomepageData-50,200,OK,10.0.2.215-Thread Group Static pages 2025 1-36,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,334,0,0
1742814434510,865,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.215-Thread Group Static pages 2025 1-36,,true,,383658,13745,1,1,null,859,8,9
1742814435470,292,/home,200,OK,10.0.2.215-Thread Group Static pages 2025 1-37,text,true,,30532,454,1,1,https://uat.canararobeco.com/,291,0,9
1742814435762,3,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.215-Thread Group Static pages 2025 1-37,text,true,,8468,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,3,0,0
1742814435766,14,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.215-Thread Group Static pages 2025 1-37,text,true,,61138,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,11,0,0
1742814435780,4,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.215-Thread Group Static pages 2025 1-37,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,3,0,0
1742814435784,65,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.215-Thread Group Static pages 2025 1-37,text,true,,20712,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,65,0,0
1742814435850,4,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.215-Thread Group Static pages 2025 1-37,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,3,0,0
1742814435854,9,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.215-Thread Group Static pages 2025 1-37,text,true,,43668,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,8,0,0
1742814435863,3,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.215-Thread Group Static pages 2025 1-37,text,true,,9828,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,3,0,0
1742814435867,2,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.215-Thread Group Static pages 2025 1-37,text,true,,5569,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,2,0,0
1742814431357,58,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.92-Thread Group Static pages 2025 1-32,text,true,,5099,808,1,1,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,58,0,0
1742814431416,276,/AjaxService/GetHomepageData-50,200,OK,10.0.2.92-Thread Group Static pages 2025 1-32,text,true,,9313,791,1,1,https://uat.canararobeco.com/AjaxService/GetHomepageData,276,0,0
1742814430739,928,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.92-Thread Group Static pages 2025 1-32,,true,,383657,13745,1,1,null,921,26,9
1742814431701,244,/home,200,OK,10.0.2.92-Thread Group Static pages 2025 1-33,text,true,,30530,454,1,1,https://uat.canararobeco.com/,243,0,10
1742814431946,8,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.92-Thread Group Static pages 2025 1-33,text,true,,8467,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,8,0,0
1742814431954,11,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.92-Thread Group Static pages 2025 1-33,text,true,,61136,671,1,1,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,8,0,0
1742814431965,57,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.92-Thread Group Static pages 2025 1-33,text,true,,20370,673,1,1,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,57,0,0
1742814432023,6,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.92-Thread Group Static pages 2025 1-33,text,true,,20710,674,1,1,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,6,0,0
1742814432030,64,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.92-Thread Group Static pages 2025 1-33,text,true,,35235,640,1,1,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,63,0,0
1742814432094,10,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.92-Thread Group Static pages 2025 1-33,text,true,,43667,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,9,0,0
1742814432104,6,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.92-Thread Group Static pages 2025 1-33,text,true,,9827,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,6,0,0
1742814432111,6,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.92-Thread Group Static pages 2025 1-33,text,true,,5568,637,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,6,0,0
